item_id,name_en,name_zh,source,catalog,kind,role,current_category,type_code,canonical_category_zh,material,color,width_cm,depth_cm,height_cm,issues,object_key,glb_url,source_type_code,source_role_zh,role_code,materials,colors,dimension_review_status,is_active
abo-chairs-456-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-ottoman-31-w-stone,"Amazon Brand – Stone & Beam Brandeberry Farmhouse Charles of London Ottoman, 31""W, Stone","亞馬遜品牌 - Stone & Beam Brandeberry Farmhouse Charles of London 座椅系列, 灰石色, 石色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,灰色,79,79,94,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-456-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-ottoman-31-w-stone.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-456-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-ottoman-31-w-stone.glb,stool-bench,輔助座位,secondary_seating,[],"[""灰色""]",,true
abo-chairs-459-amazon-brand-stone-beam-westport-modern-nailhead-upholstered-accent-arm-chair-36-w-neutral,"Amazon Brand – Stone & Beam Westport Modern Nailhead Upholstered Accent Arm Chair, 36""W, Neutral",Stone & Beam Westport 現代釘頭內增高扶手椅，36 英寸寬，中性款,abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,棕色,96,221,84,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-459-amazon-brand-stone-beam-westport-modern-nailhead-upholstered-accent-arm-chair-36-w-neutral.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-459-amazon-brand-stone-beam-westport-modern-nailhead-upholstered-accent-arm-chair-36-w-neutral.glb,stool-bench,輔助座位,secondary_seating,[],"[""棕色""]",,true
abo-chairs-460-amazon-brand-stone-beam-st-cloud-modern-armless-accent-chair-32-w-indigo,"Amazon Brand – Stone & Beam St. Cloud Modern Armless Accent Chair, 32""W, Indigo","Stone & Beam St. Cloud 現代無扶手座椅系列, 灰石色, 靛藍色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,藍色,84,81,97,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-460-amazon-brand-stone-beam-st-cloud-modern-armless-accent-chair-32-w-indigo.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-460-amazon-brand-stone-beam-st-cloud-modern-armless-accent-chair-32-w-indigo.glb,stool-bench,輔助座位,secondary_seating,[],"[""藍色""]",,true
abo-chairs-463-amazon-brand-stone-beam-elisabet-upholstered-swivel-chair-33-5-w-hemp,"Amazon Brand – Stone & Beam Elisabet Upholstered Swivel Chair, 33.5""W, Hemp","布質沙發 - Amazon Brand – Stone & Beam Elisabet Upholstered Swivel Chair, 33.5""W, Hemp",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,布面、石材,,85,91,85,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-463-amazon-brand-stone-beam-elisabet-upholstered-swivel-chair-33-5-w-hemp.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-463-amazon-brand-stone-beam-elisabet-upholstered-swivel-chair-33-5-w-hemp.glb,stool-bench,輔助座位,secondary_seating,"[""布面""]",[],,true
abo-chairs-465-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-accent-chair-38-w-navy,"Amazon Brand – Stone & Beam Brandeberry Farmhouse Charles of London Accent Chair, 38""W, Navy","亞馬遜品牌 - Stone & Beam Brandeberry Farmhouse Charles of London 座椅系列, 灰石色, 海軍藍",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,藍色,109,97,99,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-465-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-accent-chair-38-w-navy.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-465-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-accent-chair-38-w-navy.glb,stool-bench,輔助座位,secondary_seating,[],"[""藍色""]",,true
abo-chairs-469-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-ottoman-31-w-dark-grey,"Amazon Brand – Stone & Beam Brandeberry Farmhouse Charles of London Ottoman, 31""W, Dark Grey","亞馬遜品牌 - Stone & Beam Brandeberry Farmhouse Charles of London 座椅系列, 灰石色, 深灰色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,深灰色、灰色,79,79,94,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-469-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-ottoman-31-w-dark-grey.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-469-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-ottoman-31-w-dark-grey.glb,stool-bench,輔助座位,secondary_seating,[],"[""深灰色"",""灰色""]",,true
abo-chairs-472-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-ottoman-31-w-charcoal,"Amazon Brand – Stone & Beam Brandeberry Farmhouse Charles of London Ottoman, 31""W, Charcoal","亞馬遜品牌 - Stone & Beam Brandeberry Farmhouse Charles of London 座椅系列, 灰石色, 炭黑色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,黑色,79,79,94,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-472-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-ottoman-31-w-charcoal.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-472-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-ottoman-31-w-charcoal.glb,stool-bench,輔助座位,secondary_seating,[],"[""黑色""]",,true
abo-chairs-476-amazon-brand-stone-beam-marin-studded-chair-33-w-tan,"Amazon Brand – Stone & Beam Marin Studded Chair, 33""W, Tan","STONE & 梁 MARIN 鉚釘沙發, 褐色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,米色,104,84,94,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-476-amazon-brand-stone-beam-marin-studded-chair-33-w-tan.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-476-amazon-brand-stone-beam-marin-studded-chair-33-w-tan.glb,stool-bench,輔助座位,secondary_seating,[],"[""米色""]",,true
abo-chairs-488-amazon-brand-stone-beam-sadie-living-room-wingback-accent-chair-33-w-indigo-blue-plaid,"Amazon Brand – Stone & Beam Sadie Living Room Wingback Accent Chair, 33""W, Indigo Blue Plaid","Stone & Beam Sadie 藍色格子客廳飄逸椅子，83.82 釐米寬, 灰石色, 靛藍色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,藍色、灰色,97,84,104,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-488-amazon-brand-stone-beam-sadie-living-room-wingback-accent-chair-33-w-indigo-blue-plaid.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-488-amazon-brand-stone-beam-sadie-living-room-wingback-accent-chair-33-w-indigo-blue-plaid.glb,stool-bench,輔助座位,secondary_seating,[],"[""藍色"",""灰色""]",,true
abo-chairs-492-amazon-brand-stone-beam-charles-classic-oversized-leather-accent-arm-chair-39-w-sod,"Amazon Brand – Stone & Beam Charles Classic Oversized Leather Accent Arm Chair, 39""W, Sod",亞馬遜品牌 – Stone & Beam Charles 經典超大皮革裝飾臂椅，39 英寸寬，Sod,abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,,99,99,97,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-492-amazon-brand-stone-beam-charles-classic-oversized-leather-accent-arm-chair-39-w-sod.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-492-amazon-brand-stone-beam-charles-classic-oversized-leather-accent-arm-chair-39-w-sod.glb,stool-bench,輔助座位,secondary_seating,[],[],,true
abo-chairs-493-amazon-brand-stone-beam-bradbury-chesterfield-oversized-tufted-accent-arm-chair-50-w-warm-grey,"Amazon Brand – Stone & Beam Bradbury Chesterfield Oversized Tufted Accent Arm Chair, 50""W, Warm Grey","Amazon Brand – Stone & Beam Bradbury Chesterfield 超大簇絨裝飾扶手椅,50 英寸寬,暖灰色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,灰色,100,90,90,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-493-amazon-brand-stone-beam-bradbury-chesterfield-oversized-tufted-accent-arm-chair-50-w-warm-grey.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-493-amazon-brand-stone-beam-bradbury-chesterfield-oversized-tufted-accent-arm-chair-50-w-warm-grey.glb,stool-bench,輔助座位,secondary_seating,[],"[""灰色""]",,true
abo-chairs-499-amazon-brand-stone-beam-marin-studded-chair-33-w-charcoal,"Amazon Brand – Stone & Beam Marin Studded Chair, 33""W, Charcoal","Stone & Beam Marin 飾釘沙發, 灰石色, 炭黑色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,黑色,104,84,94,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-499-amazon-brand-stone-beam-marin-studded-chair-33-w-charcoal.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-499-amazon-brand-stone-beam-marin-studded-chair-33-w-charcoal.glb,stool-bench,輔助座位,secondary_seating,[],"[""黑色""]",,true
abo-chairs-500-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-ottoman-31-w-beige,"Amazon Brand – Stone & Beam Brandeberry Farmhouse Charles of London Ottoman, 31""W, Beige","亞馬遜品牌 - Stone & Beam Brandeberry Farmhouse Charles of London 座椅系列, 灰石色, 米色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,米色、灰色,79,79,94,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-500-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-ottoman-31-w-beige.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-500-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-ottoman-31-w-beige.glb,stool-bench,輔助座位,secondary_seating,[],"[""米色"",""灰色""]",,true
abo-chairs-501-amazon-brand-stone-beam-lummi-modern-armless-living-room-accent-chair-21-6-w-storm-grey,"Amazon Brand – Stone & Beam Lummi Modern Armless Living Room Accent Chair, 21.6"" W, Storm Grey","亞馬遜品牌 – Stone & Beam Lummi 現代無扶手拖鞋裝飾椅子，21.6 英寸寬, 灰石色, 灰色（Storm Grey）",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,灰色,55,76,83,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-501-amazon-brand-stone-beam-lummi-modern-armless-living-room-accent-chair-21-6-w-storm-grey.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-501-amazon-brand-stone-beam-lummi-modern-armless-living-room-accent-chair-21-6-w-storm-grey.glb,stool-bench,輔助座位,secondary_seating,[],"[""灰色""]",,true
abo-chairs-503-amazon-brand-stone-beam-st-cloud-modern-armless-accent-chair-32-w-moondust,"Amazon Brand – Stone & Beam St. Cloud Modern Armless Accent Chair, 32""W, Moondust","Stone & Beam St. Cloud 現代無扶手座椅系列, 灰石色, Moondust",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,灰色,84,81,97,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-503-amazon-brand-stone-beam-st-cloud-modern-armless-accent-chair-32-w-moondust.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-503-amazon-brand-stone-beam-st-cloud-modern-armless-accent-chair-32-w-moondust.glb,stool-bench,輔助座位,secondary_seating,[],"[""灰色""]",,true
abo-chairs-508-amazon-brand-stone-beam-st-cloud-modern-armless-accent-chair-32-w-ash,"Amazon Brand – Stone & Beam St. Cloud Modern Armless Accent Chair, 32""W, Ash","Stone & Beam St. Cloud 現代無扶手座椅系列, 灰色（Ash）",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,灰色,84,81,97,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-508-amazon-brand-stone-beam-st-cloud-modern-armless-accent-chair-32-w-ash.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-508-amazon-brand-stone-beam-st-cloud-modern-armless-accent-chair-32-w-ash.glb,stool-bench,輔助座位,secondary_seating,[],"[""灰色""]",,true
abo-chairs-509-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-accent-chair-38-w-dark-grey,"Amazon Brand – Stone & Beam Brandeberry Farmhouse Charles of London Accent Chair, 38""W, Dark Grey","亞馬遜品牌 - Stone & Beam Brandeberry Farmhouse Charles of London 座椅系列, 灰石色, 深灰色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,深灰色、灰色,109,79,104,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-509-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-accent-chair-38-w-dark-grey.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-509-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-accent-chair-38-w-dark-grey.glb,stool-bench,輔助座位,secondary_seating,[],"[""深灰色"",""灰色""]",,true
abo-chairs-510-amazon-brand-stone-beam-charles-classic-oversized-leather-chair-39-w-walnut,"Amazon Brand – Stone & Beam Charles Classic Oversized Leather Chair, 39""W, Walnut",亞馬遜品牌 - Stone & Beam Charles 經典超大皮椅，39 英寸寬，胡桃木色,abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,米色,99,99,97,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-510-amazon-brand-stone-beam-charles-classic-oversized-leather-chair-39-w-walnut.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-510-amazon-brand-stone-beam-charles-classic-oversized-leather-chair-39-w-walnut.glb,stool-bench,輔助座位,secondary_seating,[],"[""米色""]",,true
abo-chairs-519-amazon-brand-stone-beam-edmunds-traditional-recliner-30-w-charcoal,"Amazon Brand – Stone & Beam Edmunds Traditional Recliner, 30""W, Charcoal","Stone & Beam Edmunds 傳統躺椅, 灰石色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,炭灰色、灰色,84,112,99,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-519-amazon-brand-stone-beam-edmunds-traditional-recliner-30-w-charcoal.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-519-amazon-brand-stone-beam-edmunds-traditional-recliner-30-w-charcoal.glb,stool-bench,輔助座位,secondary_seating,[],"[""炭灰色"",""灰色""]",,true
abo-chairs-524-amazon-brand-stone-beam-marin-studded-chair-33-w-smoky-teal,"Amazon Brand – Stone & Beam Marin Studded Chair, 33""W, Smoky Teal","Stone & Beam Marin 飾釘沙發, 灰石色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,灰色,104,84,94,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-524-amazon-brand-stone-beam-marin-studded-chair-33-w-smoky-teal.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-524-amazon-brand-stone-beam-marin-studded-chair-33-w-smoky-teal.glb,stool-bench,輔助座位,secondary_seating,[],"[""灰色""]",,true
abo-chairs-528-amazon-brand-stone-beam-andover-modern-living-room-accent-chair-38-w-grey,"Amazon Brand – Stone & Beam Andover Modern Living Room Accent Chair, 38""W, Grey","Amazon Brand – Stone & Beam Andover 現代客廳裝飾椅,96.24 釐米,灰色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,灰色,97,97,89,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-528-amazon-brand-stone-beam-andover-modern-living-room-accent-chair-38-w-grey.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-528-amazon-brand-stone-beam-andover-modern-living-room-accent-chair-38-w-grey.glb,stool-bench,輔助座位,secondary_seating,[],"[""灰色""]",,true
abo-chairs-529-amazon-brand-stone-beam-leila-tufted-chair-44-w-charcoal,"Amazon Brand – Stone & Beam Leila Tufted Chair, 44"" W, Charcoal",亞馬遜品牌 – Stone & Beam Leila 簇絨椅子，44英寸（約111.76釐米），炭黑色,abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,黑色,91,112,79,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-529-amazon-brand-stone-beam-leila-tufted-chair-44-w-charcoal.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-529-amazon-brand-stone-beam-leila-tufted-chair-44-w-charcoal.glb,stool-bench,輔助座位,secondary_seating,[],"[""黑色""]",,true
abo-chairs-532-amazon-brand-stone-beam-andover-modern-living-room-accent-chair-38-w-charcoal,"Amazon Brand – Stone & Beam Andover Modern Living Room Accent Chair, 38""W, Charcoal",亞馬遜品牌 – Stone & Beam Andover 現代客廳裝飾椅子，38 英寸寬，炭黑色,abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,炭灰色、黑色,97,97,89,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-532-amazon-brand-stone-beam-andover-modern-living-room-accent-chair-38-w-charcoal.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-532-amazon-brand-stone-beam-andover-modern-living-room-accent-chair-38-w-charcoal.glb,stool-bench,輔助座位,secondary_seating,[],"[""炭灰色"",""黑色""]",,true
abo-chairs-542-amazon-brand-stone-beam-hillsboro-modern-wingback-living-room-accent-chair-with-nailhead-trim-29-w-beige,"Amazon Brand – Stone & Beam Hillsboro Modern Wingback Living Room Accent Chair With Nailhead Trim, 29""W, Beige",STONE & 梁 hillsboro wingback 帶釘頭飾邊,abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,棕色,94,74,103,possible_exact_product_duplicate|suspected_brand_to_material_error,models/abo/furniture/abo-chairs-542-amazon-brand-stone-beam-hillsboro-modern-wingback-living-room-accent-chair-with-nailhead-trim-29-w-beige.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-542-amazon-brand-stone-beam-hillsboro-modern-wingback-living-room-accent-chair-with-nailhead-trim-29-w-beige.glb,stool-bench,輔助座位,secondary_seating,[],"[""棕色""]",,true
abo-chairs-545-amazon-brand-stone-beam-marin-studded-chair-33-w-latte,"Amazon Brand – Stone & Beam Marin Studded Chair, 33""W, Latte","Stone & Beam Marin 飾釘沙發, 灰石色, 拿鐵白",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,白色,104,84,94,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-545-amazon-brand-stone-beam-marin-studded-chair-33-w-latte.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-545-amazon-brand-stone-beam-marin-studded-chair-33-w-latte.glb,stool-bench,輔助座位,secondary_seating,[],"[""白色""]",,true
abo-chairs-546-amazon-brand-stone-beam-edmunds-traditional-leather-recliner-accnet-chair-30-w-brown-leather,"Amazon Brand – Stone & Beam Edmunds Traditional Leather Recliner Accnet Chair, 30""W, Brown Leather","亞馬遜品牌 – Stone & Beam Edmunds 傳統躺椅，30英寸（約76.2釐米）, 灰石色, 皮革棕色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,棕色,84,112,99,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-546-amazon-brand-stone-beam-edmunds-traditional-leather-recliner-accnet-chair-30-w-brown-leather.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-546-amazon-brand-stone-beam-edmunds-traditional-leather-recliner-accnet-chair-30-w-brown-leather.glb,stool-bench,輔助座位,secondary_seating,[],"[""棕色""]",,true
abo-chairs-552-amazon-brand-stone-beam-leila-tufted-chair-44-w-ink-blue,"Amazon Brand – Stone & Beam Leila Tufted Chair, 44"" W, Ink Blue",亞馬遜品牌 - Stone & Beam Leila 簇絨椅子，44英寸（約111.76釐米），墨藍色,abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,藍色,99,99,97,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-552-amazon-brand-stone-beam-leila-tufted-chair-44-w-ink-blue.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-552-amazon-brand-stone-beam-leila-tufted-chair-44-w-ink-blue.glb,stool-bench,輔助座位,secondary_seating,[],"[""藍色""]",,true
abo-chairs-555-amazon-brand-stone-beam-cameron-classic-oversized-chair-32-w-teal,"Amazon Brand – Stone & Beam Cameron Classic Oversized Chair, 32""W, Teal","Stone & Beam Cameron 經典超大扶手椅，32 英寸寬, 灰石色, 藍綠色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,綠色,91,81,94,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-555-amazon-brand-stone-beam-cameron-classic-oversized-chair-32-w-teal.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-555-amazon-brand-stone-beam-cameron-classic-oversized-chair-32-w-teal.glb,stool-bench,輔助座位,secondary_seating,[],"[""綠色""]",,true
abo-chairs-557-amazon-brand-stone-beam-cameron-classic-oversized-chair-32-w-natural,"Amazon Brand – Stone & Beam Cameron Classic Oversized Chair, 32""W, Natural","Stone & Beam Cameron 經典超大扶手椅，32 英寸寬, 灰石色, 天然",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,原木色、灰色,91,81,94,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-557-amazon-brand-stone-beam-cameron-classic-oversized-chair-32-w-natural.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-557-amazon-brand-stone-beam-cameron-classic-oversized-chair-32-w-natural.glb,stool-bench,輔助座位,secondary_seating,[],"[""原木色"",""灰色""]",,true
abo-chairs-559-amazon-brand-stone-beam-marin-studded-chair-33-w-beige,"Amazon Brand – Stone & Beam Marin Studded Chair, 33""W, Beige","Stone & Beam Marin 飾釘沙發, 灰石色, 米色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,米色,104,84,94,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-559-amazon-brand-stone-beam-marin-studded-chair-33-w-beige.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-559-amazon-brand-stone-beam-marin-studded-chair-33-w-beige.glb,stool-bench,輔助座位,secondary_seating,[],"[""米色""]",,true
abo-chairs-567-amazon-brand-stone-beam-modern-sweeping-arm-accent-chair-28-w-oxford-stripe,"Amazon Brand – Stone & Beam Modern Sweeping Arm Accent Chair, 28""W, Oxford Stripe","STONE & 梁現代 sweeping ARM, Stripe",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,,74,71,86,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-567-amazon-brand-stone-beam-modern-sweeping-arm-accent-chair-28-w-oxford-stripe.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-567-amazon-brand-stone-beam-modern-sweeping-arm-accent-chair-28-w-oxford-stripe.glb,stool-bench,輔助座位,secondary_seating,[],[],,true
abo-chairs-572-amazon-brand-rivet-garfield-mid-century-modern-top-grain-leather-recliner-chair-31-w-aged-black,"Amazon Brand – Rivet Garfield Mid-Century Modern Top-Grain Leather Recliner Chair, 31""W, Aged Black","鉚釘 Garfield 流線型 top-grain 皮革 recliner, 菸草",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,皮革,黑色,87,79,86,possible_exact_product_duplicate,models/abo/furniture/abo-chairs-572-amazon-brand-rivet-garfield-mid-century-modern-top-grain-leather-recliner-chair-31-w-aged-black.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-572-amazon-brand-rivet-garfield-mid-century-modern-top-grain-leather-recliner-chair-31-w-aged-black.glb,stool-bench,輔助座位,secondary_seating,"[""皮革""]","[""黑色""]",,true
abo-chairs-573-amazon-brand-stone-beam-alderman-mid-century-modern-accent-chair-29-9-w-grey,"Amazon Brand – Stone & Beam Alderman Mid-Century Modern Accent Chair, 29.9""W, Grey","Amazon Brand - Stone & Beam Alderman 中世紀現代裝飾椅,75.9 釐米,灰色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,灰色,89,76,92,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-573-amazon-brand-stone-beam-alderman-mid-century-modern-accent-chair-29-9-w-grey.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-573-amazon-brand-stone-beam-alderman-mid-century-modern-accent-chair-29-9-w-grey.glb,stool-bench,輔助座位,secondary_seating,[],"[""灰色""]",,true
abo-chairs-574-amazon-brand-stone-beam-canfield-traditional-recliner-30-w-espresso,"Amazon Brand – Stone & Beam Canfield Traditional Recliner, 30""W, Espresso",Stone & Beam Canfield 傳統躺椅，30 英寸寬，咖啡色,abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,咖啡色,80,74,84,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-574-amazon-brand-stone-beam-canfield-traditional-recliner-30-w-espresso.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-574-amazon-brand-stone-beam-canfield-traditional-recliner-30-w-espresso.glb,stool-bench,輔助座位,secondary_seating,[],"[""咖啡色""]",,true
abo-chairs-576-amazon-brand-stone-beam-larkin-living-room-accent-swivel-chair-30-w-smoke,"Amazon Brand – Stone & Beam Larkin Living Room Accent Swivel Chair, 30""W, Smoke","亞馬遜品牌 – Stone & Beam Larkin 旋轉椅，30英寸（約76.2釐米）, 灰石色, 菸灰色",abo,abo_furniture,furniture,輔助座位,凳子／長凳,stool-bench,凳子與長凳,石材,藍色,89,76,84,suspected_brand_to_material_error,models/abo/furniture/abo-chairs-576-amazon-brand-stone-beam-larkin-living-room-accent-swivel-chair-30-w-smoke.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-chairs-576-amazon-brand-stone-beam-larkin-living-room-accent-swivel-chair-30-w-smoke.glb,stool-bench,輔助座位,secondary_seating,[],"[""藍色""]",,true
